Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051726~regulation of cell cycle	62	5.605786618444846	2.5228785093892277E-14	8883, 10950, 332, 8318, 641, 983, 51776, 727803, 701, 3054, 9656, 81620, 5743, 51053, 51720, 6502, 207, 9735, 54962, 9585, 7175, 56647, 4751, 55055, 9787, 4085, 5932, 10460, 11130, 8697, 7514, 51203, 51191, 3312, 51499, 729342, 51654, 1033, 729686, 51512, 7272, 10733, 811, 890, 11065, 699, 6430, 1111, 1017, 1019, 1063, 26271, 100133012, 1062, 54443, 5902, 10987, 1870, 993, 8914, 9184, 891, 1163, 1164	859	331	13528	2.949878485838589	6.865041868309163E-11	1.961431017605264E-12	4.489741911584133E-11
SP_PIR_KEYWORDS	proteasome	23	2.0795660036166366	4.1857880910090065E-14	5718, 5706, 5707, 5710, 5705, 10213, 5711, 51371, 5702, 9861, 7979, 5713, 51377, 5701, 5685, 5684, 5683, 5687, 5689, 23198, 10197, 5887, 5699	1044	56	19235	7.567135331143952	2.1346258094467885E-11	1.255662240851052E-12	6.044054146059352E-11
GOTERM_BP_FAT	GO:0031396~regulation of protein ubiquitination	32	2.8933092224231465	4.3135185378590696E-14	5718, 8697, 5710, 5711, 9861, 5713, 5685, 5684, 983, 5683, 64682, 5347, 10197, 701, 5699, 11065, 5706, 5707, 10213, 5705, 246184, 5702, 7314, 26271, 5701, 5687, 2280, 5689, 9184, 991, 891, 4085	859	100	13528	5.03953434225844	1.1764322849217024E-10	3.2678304506816858E-12	7.69273533762771E-11
UP_SEQ_FEATURE	mutagenesis site	190	17.17902350813743	7.006983054589281E-14	8883, 51574, 29127, 332, 55847, 51377, 56731, 51776, 29128, 6611, 2956, 84284, 5742, 4116, 55752, 207, 3856, 7884, 149501, 2023, 8438, 9984, 317, 54888, 144455, 646347, 5347, 6749, 10733, 9891, 55872, 3837, 328, 27095, 3832, 100133012, 23623, 1058, 10494, 23108, 10606, 10594, 7058, 644877, 10600, 10951, 51530, 10588, 8467, 8836, 701, 7398, 642590, 5116, 3619, 5411, 5603, 10059, 55893, 5702, 3613, 7443, 90102, 9212, 10572, 5501, 4751, 81892, 23028, 10432, 4085, 3265, 29102, 11104, 4735, 7965, 1808, 157313, 7374, 10635, 55355, 10465, 7272, 5111, 8819, 55143, 30827, 10981, 80196, 7465, 5901, 6996, 10987, 11315, 2237, 4522, 52, 10250, 142, 2146, 10403, 131474, 6422, 3682, 79682, 10921, 64216, 9656, 81620, 51014, 4686, 23451, 5033, 9918, 22985, 4830, 79017, 81618, 9055, 5932, 9156, 7514, 57559, 9768, 1786, 729342, 6678, 23421, 55165, 2177, 122769, 664709, 51514, 54069, 4172, 116987, 699, 1111, 26271, 4171, 9232, 81542, 6670, 993, 991, 64207, 6574, 64422, 7919, 4953, 84108, 11051, 7022, 7705, 25923, 26121, 4000, 22929, 9833, 51729, 10197, 6118, 80142, 3054, 6647, 3301, 6839, 7037, 135112, 51726, 51720, 1660, 7314, 7307, 3183, 29078, 3185, 6446, 65109, 80119, 729686, 55839, 57016, 6622, 11065, 6624, 1017, 7153, 54443, 79929, 11168, 3667, 441282, 9131, 6426	1040	2045	19113	1.7074807222117736	1.8032175752580315E-10	1.8032175752580315E-10	1.2398970739013748E-10
GOTERM_BP_FAT	GO:0010498~proteasomal protein catabolic process	32	2.8933092224231465	7.902676717240243E-14	5718, 8697, 7327, 5710, 5711, 9861, 5713, 5685, 5684, 983, 5683, 64682, 10197, 5887, 701, 7184, 5699, 11065, 5706, 5707, 10213, 5705, 246184, 5702, 7314, 5701, 5687, 5689, 9184, 991, 891, 4085	859	102	13528	4.9407199433906275	2.1532642335841956E-10	5.819678072782608E-12	1.408095862132086E-10
GOTERM_BP_FAT	GO:0043161~proteasomal ubiquitin-dependent protein catabolic process	32	2.8933092224231465	7.902676717240243E-14	5718, 8697, 7327, 5710, 5711, 9861, 5713, 5685, 5684, 983, 5683, 64682, 10197, 5887, 701, 7184, 5699, 11065, 5706, 5707, 10213, 5705, 246184, 5702, 7314, 5701, 5687, 5689, 9184, 991, 891, 4085	859	102	13528	4.9407199433906275	2.1532642335841956E-10	5.819678072782608E-12	1.408095862132086E-10
GOTERM_BP_FAT	GO:0031398~positive regulation of protein ubiquitination	29	2.6220614828209765	9.512003011999383E-14	5718, 8697, 5710, 5711, 9861, 5713, 5685, 5684, 983, 5683, 64682, 5347, 10197, 5699, 11065, 5706, 5707, 10213, 5705, 246184, 5702, 7314, 26271, 5701, 5687, 2280, 5689, 991, 891	859	84	13528	5.436997616275847	2.59178012385064E-10	6.820433107179724E-12	1.694866469392764E-10
GOTERM_BP_FAT	GO:0022613~ribonucleoprotein complex biogenesis	42	3.79746835443038	4.025426011212005E-13	6637, 11340, 2091, 10528, 6636, 100130932, 29102, 26121, 54433, 729342, 9790, 8487, 51808, 10946, 51729, 729686, 10199, 55813, 55272, 100130003, 11157, 100132658, 54853, 64216, 4154, 6431, 10412, 29889, 6628, 51010, 55759, 6430, 4686, 51388, 1736, 55299, 10969, 10436, 5393, 6229, 1653, 51602, 10285, 6631, 4839, 6426	859	180	13528	3.6746604578967794	1.0965921504180187E-9	2.811773036626164E-11	7.171041538356349E-10
SP_PIR_KEYWORDS	cytoplasm	271	24.50271247739602	5.875446034755364E-13	5232, 5230, 29127, 332, 51371, 8318, 644745, 6491, 6867, 56731, 51776, 3925, 55854, 4116, 57215, 55752, 207, 3856, 7884, 80829, 8727, 129831, 149501, 2941, 7172, 2023, 8208, 55655, 10728, 51593, 11340, 1434, 9984, 317, 51191, 51499, 54888, 92140, 348235, 3945, 10733, 85444, 811, 3837, 3839, 329, 10592, 3838, 3833, 59339, 10492, 1063, 1062, 23623, 3939, 23108, 10494, 808, 8848, 644877, 5917, 10247, 64151, 93621, 23175, 8833, 10588, 93100, 4254, 9493, 4860, 8500, 701, 3251, 5116, 3619, 10059, 5706, 10236, 55893, 5705, 5702, 8624, 5701, 400013, 90102, 91107, 8458, 10576, 9212, 9585, 10572, 5501, 4751, 586, 10432, 729403, 4085, 10051, 10460, 60491, 5108, 65981, 2130, 653226, 10973, 3608, 11104, 4735, 84552, 6790, 7965, 1808, 8487, 29109, 4678, 7083, 10465, 8520, 54505, 55143, 27436, 5901, 10987, 79876, 11315, 4522, 51247, 52, 51002, 8533, 22974, 10694, 54908, 9928, 79682, 4925, 51637, 10921, 6418, 57570, 11157, 220042, 3151, 3150, 9638, 56992, 10808, 10539, 51010, 84131, 7283, 4686, 51014, 4190, 9738, 9918, 26255, 9735, 64328, 89958, 7411, 10914, 11004, 4830, 79019, 80179, 4691, 9055, 81610, 7514, 51203, 3312, 6950, 25983, 23421, 55165, 2271, 9774, 51808, 3320, 83461, 51512, 23428, 79763, 5699, 664709, 51514, 55010, 84722, 890, 116988, 116987, 1111, 54545, 26271, 3329, 9232, 2280, 994, 10024, 345041, 397, 891, 4957, 64422, 25813, 5891, 220134, 5783, 29899, 6726, 648, 642, 10196, 24137, 5685, 5684, 5683, 80145, 8260, 2194, 9833, 51729, 65110, 10197, 5887, 3190, 54853, 80142, 6731, 3054, 259266, 26499, 6647, 7314, 1660, 3308, 2805, 5687, 56169, 6059, 5689, 54962, 3182, 3184, 9110, 6446, 9787, 3181, 65109, 760, 11073, 6240, 667, 1033, 55835, 57016, 57019, 93323, 9521, 221150, 6622, 6624, 5093, 7155, 7153, 51074, 54443, 5393, 3161, 9667, 79929, 27247, 441282, 9519, 6426	1044	3332	19235	1.4984973874607315	2.9964031256213275E-10	1.6646684031229597E-11	8.484213331882984E-10
GOTERM_BP_FAT	GO:0043933~macromolecular complex subunit organization	97	8.770343580470161	6.784910253431188E-13	5437, 3148, 3084, 90390, 9862, 158, 644745, 3925, 6418, 5441, 56993, 4292, 7283, 4686, 55752, 9735, 80829, 11004, 8208, 113457, 55723, 1434, 7514, 138151, 6950, 729342, 51808, 10946, 3320, 84790, 93974, 22920, 811, 23590, 3837, 329, 3839, 79133, 51388, 1063, 26271, 1062, 3015, 4171, 3329, 3021, 2280, 1058, 10285, 345041, 203068, 10600, 25813, 25923, 100130932, 7846, 26121, 641, 647000, 9790, 11198, 8467, 10383, 100130003, 7019, 8364, 4154, 3251, 92399, 3396, 8624, 3308, 23165, 400013, 10376, 4747, 8458, 1653, 29078, 56604, 6637, 3265, 6636, 6240, 203547, 3070, 55835, 8487, 729686, 4678, 55355, 10465, 6431, 6628, 10036, 4673, 6430, 54443, 79077, 1870, 3667, 6631, 6426, 9519	859	710	13528	2.1515617570381544	1.848117658909132E-9	4.620293037049805E-11	1.2085443756859604E-9
GOTERM_BP_FAT	GO:0000226~microtubule cytoskeleton organization	37	3.3453887884267632	1.1207372902372392E-12	10460, 11130, 5108, 51203, 11104, 10403, 54908, 729342, 6790, 667, 647000, 55835, 729686, 9126, 9493, 3925, 727803, 701, 7272, 93323, 84722, 5116, 11065, 4292, 7283, 3832, 9738, 26271, 5901, 10376, 5902, 4747, 57405, 11004, 29901, 1058, 4751, 203068, 9055, 1164	859	147	13528	3.9639194443784493	3.0529778705101762E-9	7.446288030621417E-11	1.9964474518019415E-9
SP_PIR_KEYWORDS	chromosomal protein	34	3.074141048824593	1.3838317610876533E-12	55215, 3148, 3146, 332, 23421, 387103, 11198, 79682, 378708, 100130561, 55839, 8364, 6749, 55355, 65057, 2177, 3151, 3150, 55143, 79677, 6839, 64105, 1063, 401541, 3015, 10357, 3021, 9212, 11004, 1058, 646993, 3184, 79019, 2547, 201254	1044	145	19235	4.320187607345752	7.057288087253255E-10	3.714362151185924E-11	1.9982460131018343E-9
GOTERM_BP_FAT	GO:0006261~DNA-dependent DNA replication	23	2.0795660036166366	2.1662252762301568E-12	4173, 5427, 4172, 4175, 8099, 4174, 3148, 4176, 3146, 5557, 5983, 8318, 4171, 641, 4999, 54962, 2237, 5001, 100130561, 5984, 6117, 5422, 7019, 6118	859	58	13528	6.245112600859057	5.900911759226801E-9	1.4049794661019632E-10	3.858813268919903E-9
GOTERM_CC_FAT	GO:0000502~proteasome complex	23	2.0795660036166366	2.660904769413442E-12	5718, 5706, 5707, 5710, 5705, 10213, 5711, 51371, 5702, 9861, 7979, 5713, 51377, 5701, 5685, 5684, 5683, 5687, 5689, 23198, 10197, 5887, 5699	773	61	12782	6.234725256081268	1.3171314039439608E-9	6.272049546396374E-11	3.826350347679863E-9
GOTERM_CC_FAT	GO:0044451~nucleoplasm part	78	7.05244122965642	3.7056190018395054E-12	2146, 5437, 11051, 22976, 7027, 90390, 3622, 9862, 26121, 641, 23468, 51322, 51729, 10921, 51728, 6117, 86, 3054, 5441, 5411, 5928, 23451, 4116, 56339, 7979, 10001, 8458, 7307, 11339, 5501, 9314, 23028, 10432, 5931, 7004, 112495, 11073, 9984, 7514, 138151, 56943, 729342, 54433, 9360, 8487, 144455, 51808, 23198, 10946, 729686, 9879, 9129, 9128, 10465, 8819, 123169, 30827, 8089, 4176, 1017, 80196, 1736, 1019, 1874, 25957, 100133012, 1870, 51747, 10285, 51319, 10594, 2547, 10250, 6631, 7919, 142, 6427, 6426, 9519	773	555	12782	2.3239187440998563	1.8342677376992356E-9	8.337575074790493E-11	5.32865973568164E-9
SP_PIR_KEYWORDS	atp-binding	133	12.025316455696203	4.284748708501615E-12	5232, 10342, 5165, 5230, 5634, 10694, 9928, 644745, 6416, 51776, 2956, 3099, 56992, 10808, 205, 84284, 207, 10914, 11004, 10721, 4830, 80179, 55655, 56922, 7517, 8438, 317, 7327, 3313, 6950, 3312, 3320, 9879, 1503, 5347, 29089, 10112, 10733, 7184, 220869, 4173, 9891, 4172, 4175, 4174, 55872, 699, 4176, 10592, 1111, 3833, 10212, 3832, 51182, 3835, 1062, 100133012, 498, 4171, 3329, 10494, 10606, 345041, 9188, 7919, 2182, 5891, 5917, 24137, 641, 983, 8467, 10588, 9790, 8833, 22929, 9833, 1665, 6259, 5984, 5985, 9493, 701, 5889, 3306, 5706, 5603, 2618, 5705, 5983, 5702, 1660, 5701, 3308, 2261, 7443, 400013, 8449, 8458, 1653, 56897, 10576, 6059, 9212, 9585, 1655, 4751, 6446, 5597, 10051, 6195, 9319, 10973, 6240, 11104, 80119, 6790, 3070, 9126, 7083, 54505, 7272, 11065, 79677, 1017, 7155, 7465, 7153, 1019, 79876, 8803, 5001, 4522, 3978, 2547, 727761	1044	1326	19235	1.847990817311304	2.185245318031548E-9	1.0926226590157739E-10	6.187461654150184E-9
GOTERM_CC_FAT	GO:0005739~mitochondrion	123	11.12115732368897	5.882598466929038E-12	5165, 51001, 51373, 131474, 55847, 51081, 3336, 5019, 644745, 132001, 23464, 64216, 3099, 56993, 205, 5033, 54927, 8208, 10165, 10166, 56922, 119559, 9801, 3420, 51023, 79568, 3313, 10328, 9768, 51499, 7419, 28998, 2271, 54931, 51805, 4942, 93974, 79763, 63875, 10884, 5245, 26275, 79133, 498, 292, 3329, 291, 522, 29090, 29093, 91137, 51318, 345041, 219927, 54675, 2182, 25813, 84816, 51537, 11222, 27235, 26519, 28977, 27166, 6392, 7019, 137682, 1349, 54148, 80142, 64983, 708, 9692, 64981, 3306, 6647, 51660, 10059, 7037, 92399, 1854, 5687, 6059, 7381, 10572, 29078, 65003, 5501, 81892, 29074, 65008, 10431, 6742, 84233, 80777, 65981, 4709, 4706, 664, 4700, 1808, 64968, 64965, 10632, 7374, 51258, 84263, 8402, 10981, 4717, 57001, 4729, 4712, 55572, 10989, 4722, 11315, 2237, 8803, 4522, 27247, 10455, 9131, 10452, 84833	773	1087	12782	1.8710909002191014	2.911900720548033E-9	1.266043936354322E-10	8.45925551828941E-9
SP_PIR_KEYWORDS	nucleotide-binding	158	14.285714285714285	6.550762653685413E-12	5232, 10342, 5230, 5165, 5634, 10694, 9928, 6416, 644745, 51776, 2956, 3099, 56992, 10808, 205, 84284, 7283, 55752, 207, 10914, 11004, 4830, 80179, 26354, 55655, 56922, 113457, 7517, 8438, 318, 317, 3313, 7327, 6950, 3312, 26284, 7419, 3320, 9879, 1503, 5347, 29089, 84790, 10112, 7184, 10733, 220869, 4173, 9891, 4172, 4175, 4174, 116988, 55872, 699, 4176, 116987, 10592, 1111, 3833, 10212, 3832, 51182, 3835, 1062, 100133012, 498, 4171, 3329, 10494, 10606, 203068, 345041, 9188, 7919, 2182, 5891, 5917, 7846, 25923, 24137, 647000, 641, 983, 8467, 10588, 9790, 8833, 10383, 22929, 9833, 1665, 6259, 5984, 5985, 9493, 701, 5889, 29889, 3306, 5706, 5603, 10059, 2618, 5705, 5983, 5702, 1660, 5701, 3308, 2261, 7443, 10376, 400013, 8449, 8458, 1653, 56897, 10576, 6059, 9212, 51128, 9585, 4751, 1655, 6446, 5597, 56604, 10051, 6195, 9319, 3265, 10973, 2935, 6240, 11104, 4735, 80119, 6790, 3070, 9126, 7083, 7272, 54505, 11065, 10981, 79677, 1017, 7155, 7465, 7153, 1019, 5901, 79077, 79876, 8803, 5001, 4522, 3978, 2547, 727761, 29925	1044	1686	19235	1.7265979011285184	3.3408875665941196E-9	1.5908985240287166E-10	9.459633076858154E-9
GOTERM_BP_FAT	GO:0033554~cellular response to stress	81	7.323688969258589	6.990218833612999E-12	8883, 3148, 3146, 7298, 983, 641, 11198, 6416, 100130561, 5984, 51776, 55339, 5985, 5887, 6117, 29128, 2956, 65057, 6119, 6118, 5889, 9656, 7398, 6647, 580, 4841, 4292, 5983, 51720, 1660, 7979, 4747, 91419, 56897, 54962, 10721, 56647, 10432, 8208, 5932, 9156, 7517, 8438, 55215, 9319, 11073, 136, 51499, 10221, 9126, 64965, 7336, 5422, 7374, 51512, 6749, 10635, 2177, 5111, 51514, 5427, 10038, 10036, 6622, 890, 328, 79677, 4176, 2178, 1111, 3835, 7153, 100133012, 6996, 9232, 2237, 4521, 8914, 3978, 2547, 9131, 142	859	566	13528	2.253767014813017	1.904126700758013E-8	4.428201139106136E-10	1.2451739639374182E-8
GOTERM_BP_FAT	GO:0031400~negative regulation of protein modification process	32	2.8933092224231465	7.423047348277715E-12	5718, 8697, 5710, 5711, 9861, 5713, 1786, 5685, 5684, 5683, 64682, 6418, 10197, 701, 5699, 6622, 11065, 5706, 5707, 10213, 5705, 246184, 5702, 7314, 26271, 5701, 5687, 2280, 5689, 9184, 991, 4085	859	119	13528	4.234902808620538	2.0220421115269005E-8	4.595550606723009E-10	1.3222833938897338E-8
GOTERM_CC_FAT	GO:0031967~organelle envelope	83	7.504520795660036	9.045882567257909E-12	131474, 55847, 23279, 4000, 26519, 4927, 23468, 644745, 4925, 132001, 6392, 23464, 53371, 6396, 1349, 84823, 3099, 56993, 10059, 51660, 5742, 57122, 23165, 7381, 54927, 7175, 29078, 9688, 55329, 5501, 10431, 10165, 4085, 10166, 9782, 80777, 56922, 9801, 4709, 1434, 79023, 7514, 9536, 4706, 664, 310, 7419, 4700, 92140, 10632, 5422, 23190, 5111, 93974, 63875, 9631, 8402, 3837, 4717, 57001, 3839, 3838, 5245, 4729, 4712, 79133, 1063, 10989, 5901, 4722, 498, 292, 291, 3329, 522, 91137, 345041, 644877, 54675, 9131, 84833, 10452, 142, 2182, 25813	773	620	12782	2.2136335183407754	4.477708204220221E-9	1.8657120293141816E-10	1.3008027988092863E-8
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	90	8.1374321880651	9.064132401730328E-12	5437, 3148, 3084, 90390, 9862, 158, 644745, 6418, 5441, 56993, 4292, 7283, 4686, 55752, 9735, 80829, 8208, 113457, 55723, 1434, 7514, 138151, 6950, 729342, 51808, 10946, 3320, 84790, 93974, 22920, 811, 23590, 3837, 329, 3839, 79133, 51388, 1063, 1062, 26271, 3015, 4171, 3329, 3021, 2280, 10285, 1058, 345041, 203068, 10600, 25813, 7846, 100130932, 25923, 26121, 641, 647000, 8467, 9790, 10383, 7019, 100130003, 8364, 4154, 3251, 8624, 3308, 400013, 10376, 23165, 4747, 1653, 29078, 56604, 3265, 6637, 6636, 6240, 203547, 3070, 8487, 55835, 729686, 55355, 10465, 6431, 6628, 10036, 6430, 4673, 79077, 54443, 1870, 3667, 6631, 9519, 6426	859	665	13528	2.1313820056544155	2.4690561262197264E-8	5.48679102152505E-10	1.614600675381439E-8
GOTERM_BP_FAT	GO:0000070~mitotic sister chromatid segregation	18	1.62748643761302	1.0196267939131971E-11	11130, 8697, 64151, 113130, 51203, 10592, 3833, 10403, 1062, 79075, 54908, 9918, 9184, 4751, 23310, 9787, 4085, 10051	859	36	13528	7.874272409778812	2.7774688882153953E-8	6.037975674999529E-10	1.8162826798118203E-8
GOTERM_CC_FAT	GO:0031975~envelope	83	7.504520795660036	1.057787493642037E-11	131474, 55847, 23279, 4000, 26519, 4927, 23468, 644745, 4925, 132001, 6392, 23464, 53371, 6396, 1349, 84823, 3099, 56993, 10059, 51660, 5742, 57122, 23165, 7381, 54927, 7175, 29078, 9688, 55329, 5501, 10431, 10165, 4085, 10166, 9782, 80777, 56922, 9801, 4709, 1434, 79023, 7514, 9536, 4706, 664, 310, 7419, 4700, 92140, 10632, 5422, 23190, 5111, 93974, 63875, 9631, 8402, 3837, 4717, 57001, 3839, 3838, 5245, 4729, 4712, 79133, 1063, 10989, 5901, 4722, 498, 292, 291, 3329, 522, 91137, 345041, 644877, 54675, 9131, 84833, 10452, 142, 2182, 25813	773	622	12782	2.2065157256773005	5.2360465963019465E-9	2.0944190826099884E-10	1.521104353585656E-8
GOTERM_BP_FAT	GO:0000819~sister chromatid segregation	18	1.62748643761302	1.7756986498863422E-11	11130, 8697, 64151, 113130, 51203, 10592, 3833, 10403, 1062, 79075, 54908, 9918, 9184, 4751, 23310, 9787, 4085, 10051	859	37	13528	7.661454236541547	4.837011602365493E-8	1.0291514307425587E-9	3.1630886798694746E-8
GOTERM_CC_FAT	GO:0044454~nuclear chromosome part	31	2.802893309222423	2.2764303062817598E-11	10951, 5557, 3622, 6950, 80119, 641, 23468, 9126, 6117, 5422, 2956, 65057, 6119, 6118, 4172, 3619, 23649, 699, 4176, 5928, 329, 4292, 4171, 400013, 3021, 4999, 54962, 5001, 8914, 23310, 151246, 2547	773	122	12782	4.201662672576506	1.1268351141069388E-8	4.3339809518982975E-10	3.273528115244062E-8
SP_PIR_KEYWORDS	isopeptide bond	50	4.520795660036167	3.838491071853764E-11	7022, 7705, 3146, 23175, 10694, 9928, 983, 647000, 100130561, 6418, 29128, 8364, 3190, 8502, 580, 56683, 5928, 81624, 7314, 10376, 22985, 5687, 56897, 10914, 4830, 3183, 3185, 9314, 5931, 55215, 5713, 729342, 3895, 667, 729686, 5111, 2177, 664709, 3837, 1111, 10492, 1062, 6996, 5901, 3015, 291, 11315, 55388, 6670, 3978, 9184, 203068, 808	1044	319	19235	2.8878259407391393	1.9576330334558634E-8	8.89833207118329E-10	5.5429827394704034E-8
GOTERM_BP_FAT	GO:0000075~cell cycle checkpoint	27	2.4412296564195297	3.8589772576116036E-11	11130, 8883, 332, 8318, 51499, 983, 641, 51776, 51512, 701, 7272, 9656, 81620, 890, 699, 1111, 1063, 1062, 51720, 100133012, 9735, 54962, 7175, 9184, 55055, 4085, 5932	859	91	13528	4.672645166242372	1.0511860426554165E-7	2.189970982335865E-9	6.874067981499365E-8
UP_SEQ_FEATURE	cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin)	38	3.4358047016274864	4.0798419434267756E-11	55215, 3146, 5713, 10694, 9928, 3895, 667, 983, 647000, 100130561, 6418, 29128, 8502, 2177, 3190, 5111, 580, 3837, 56683, 5928, 81624, 1111, 10492, 1062, 7314, 5901, 3015, 10376, 22985, 291, 5687, 56897, 55388, 4830, 3978, 9184, 203068, 808, 9314, 5931	1040	199	19113	3.5093448009277157	1.0501498515225194E-7	5.25074940194159E-8	7.221129250112313E-8
GOTERM_CC_FAT	GO:0016607~nuclear speck	28	2.5316455696202533	4.6807770406963824E-11	9984, 26121, 9360, 729342, 51322, 23198, 10946, 51729, 729686, 9879, 10921, 9129, 9128, 10465, 30827, 5411, 80196, 23451, 4116, 56339, 25957, 51747, 10285, 51319, 10594, 10250, 7919, 6427, 6426	773	103	12782	4.495107951619588	2.3169850815740745E-8	8.581426680365212E-10	6.730989099423823E-8
KEGG_PATHWAY	hsa03050:Proteasome	20	1.8083182640144666	6.031564580033812E-11	5718, 5706, 5707, 5705, 10213, 5710, 51371, 5702, 9861, 7979, 5713, 5701, 5685, 5684, 5683, 5687, 5689, 23198, 10197, 5699	351	47	5085	6.164757228587017	9.288608771029772E-9	2.3221521372462917E-9	7.235470000921396E-8
SP_PIR_KEYWORDS	viral nucleoprotein	15	1.3562386980108498	6.293140009156234E-11	6627, 4670, 6628, 6629, 10236, 100131735, 10492, 3189, 3182, 10199, 3185, 6631, 3190, 6741, 664709	1044	29	19235	9.529825604439159	3.2095032742596175E-8	1.3954362110268903E-9	9.087618435543732E-8
UP_SEQ_FEATURE	domain:RRM 1	26	2.3508137432188065	1.1036984985961669E-10	55131, 10262, 10137, 664709, 6431, 4670, 9991, 6629, 4841, 10236, 6430, 10492, 5725, 3187, 3189, 3182, 7073, 129831, 3184, 3185, 5939, 3181, 4691, 10432, 6426, 9782	1040	101	19113	4.7309405940594065	2.8409188768119265E-7	9.469730488653738E-8	1.9534969197820828E-7
UP_SEQ_FEATURE	domain:RRM 2	26	2.3508137432188065	1.1036984985961669E-10	55131, 10262, 10137, 664709, 6431, 4670, 9991, 6629, 4841, 10236, 6430, 10492, 5725, 3187, 3189, 3182, 7073, 129831, 3184, 3185, 5939, 3181, 4691, 10432, 6426, 9782	1040	101	19113	4.7309405940594065	2.8409188768119265E-7	9.469730488653738E-8	1.9534969197820828E-7
GOTERM_CC_FAT	GO:0005813~centrosome	42	3.79746835443038	1.3311459879949467E-10	11051, 5108, 11073, 332, 11104, 6950, 8318, 54908, 729342, 6790, 55835, 55165, 729686, 6867, 51637, 5347, 727803, 701, 10733, 85444, 93323, 4172, 5116, 9638, 56992, 84131, 328, 7283, 1111, 3833, 7153, 9738, 1660, 5902, 400013, 994, 29901, 4830, 9585, 4751, 808, 891, 9787, 4957, 4692	773	224	12782	3.100420439844761	6.589173984217211E-8	2.3532764625855407E-9	1.9141970231117966E-7
GOTERM_CC_FAT	GO:0000922~spindle pole	16	1.4466546112115732	2.862677470155374E-10	699, 7283, 3832, 11104, 1063, 22974, 54908, 729342, 9735, 729686, 9126, 4751, 5347, 808, 9787, 4085, 259266	773	34	12782	7.78144737843391	1.4170254469814125E-7	4.886294924233425E-9	4.1165493236405837E-7
GOTERM_CC_FAT	GO:0044429~mitochondrial part	77	6.962025316455696	2.910820996747701E-10	5165, 11222, 51373, 55847, 131474, 3336, 26519, 28977, 5019, 644745, 132001, 6392, 23464, 7019, 1349, 54148, 64216, 708, 64983, 64981, 3099, 56993, 205, 6647, 10059, 51660, 7381, 54927, 29078, 5501, 65003, 29074, 10431, 65008, 6742, 10165, 10166, 80777, 56922, 3420, 4709, 51023, 4706, 3313, 664, 7419, 4700, 28998, 2271, 64965, 10632, 51805, 51258, 4942, 93974, 63875, 8402, 4717, 57001, 5245, 4729, 4712, 79133, 10989, 4722, 498, 292, 291, 3329, 522, 91137, 51318, 345041, 54675, 9131, 84833, 10452, 2182, 25813	773	595	12782	2.139898029069325	1.4408560311540697E-7	4.80285378134937E-9	4.1857787236310173E-7
